Date,USDJPY,EURJPY,GBPJPY,NZDJPY,AUDJPY,CHFJPY,CADJPY
2012/11/20,-0.002158857,-0.001384344,-0.002253409,0.0039533,0.001645905,-0.000335959,0.001116735
2012/11/21,0.004978476,0.008278793,0.006937754,0.002870536,0.003664669,0.007451507,0.005455103
2012/11/22,0.010017736,0.014168427,0.012742891,0.009006939,0.009599439,0.014263764,0.010448696
2012/11/23,-0.002603677,-0.001854562,-0.004543068,-0.002495232,-0.002753278,-0.001633191,-0.004066243
2012/11/26,0.002270511,0.009403284,0.00781715,0.012313817,0.009733189,0.009883029,0.006312043
2012/11/27,-0.008152994,-0.006419158,-0.007567563,-0.009722506,-0.006684992,-0.006524207,-0.007223583
2012/11/28,0.002528318,-0.001448217,0.001614976,-8.91E-05,-0.000408281,-0.001437942,0.001018651
2012/11/29,0.000852826,0.002015426,0.000327021,0.00490199,0.003617328,0.002290386,0.003125604
2012/11/30,1.22E-05,0.001663524,0.00167263,-0.001626031,-0.00430186,0.001346264,-0.001268106
2012/12/3,0.003712675,0.005470387,0.002800782,-0.00029618,0.003958396,0.004327033,0.003083569
2012/12/4,-0.003917216,0.001343869,-0.001687895,-0.001244076,-0.003561312,-0.000951686,-0.004134896
2012/12/5,-0.003859606,-0.001276801,-0.001410149,0.000370752,0.000375895,-0.005690669,-0.003026268
2012/12/6,0.007577919,0.005188309,0.006985027,0.012792547,0.004492083,0.007338071,0.008620677
2012/12/7,-7.27E-05,-0.008187932,-0.002684181,0.002605263,0.002641445,-0.006594357,0.000638028
2012/12/10,0.001577071,-0.002948333,0.000529144,0.004058276,0.002393538,-0.001905704,0.00595497
2012/12/11,-0.002543605,6.57E-05,0.000181361,-0.001657444,-0.001906997,-0.000113322,-0.001997178
2012/12/12,0.002064347,0.007903905,0.004880424,0.008650599,0.006611922,0.004263522,0.002540485
2012/12/13,0.008361634,0.01254517,0.009374907,0.011868307,0.009214345,0.013729828,0.00976538
2012/12/14,0.00549214,0.00637424,0.004170958,0.006635027,0.004331388,0.008765699,0.005800166
2012/12/17,0.005868467,0.012585438,0.009546013,0.008221498,0.007853741,0.01185834,0.004683947
2012/12/18,-0.003029979,-0.00298767,-0.001146193,-0.004330268,-0.003761123,-0.002455168,-0.001229922
2012/12/19,0.005458684,0.010094316,0.008076432,0.000240034,0.002656298,0.010380866,0.002861781
2012/12/20,-0.001600289,-0.002527475,-0.00126958,-0.007496174,-0.00558038,-0.002013674,-0.004128375
2012/12/21,0.002303327,0.00403445,0.003660189,0.000938795,0.002732114,0.00403555,0.003476032
2012/12/24,-0.000118384,-0.004295651,-0.007548593,-0.012661451,-0.008140125,-0.004635182,-0.005851375
2012/12/25,0.005094088,0.005033237,0.003447279,0.003223935,0.002165679,0.004645923,0.005650418
2012/12/26,0.00188595,0.002065847,0.002412112,0.002281031,0.00261606,0.002517525,0.003511682
2012/12/27,0.007858812,0.011325173,0.0073647,0.004680632,0.007010732,0.010939257,0.005249002
2012/12/28,0.00979368,0.011286613,0.008925096,0.011483117,0.010059988,0.010554349,0.008691123
2012/12/31,-0.006323245,-0.00793198,-0.003465286,-0.003746676,-0.004360937,-0.006477455,-0.006085414
2013/1/1,0.008841345,0.006684801,0.014758842,0.012017517,0.008737605,0.004820697,0.002893518
2013/1/2,-0.001383798,-0.00142415,-0.001979369,6.98E-05,-0.001110561,-0.00048398,0.005158661
2013/1/3,0.007794504,0.00676363,0.008253272,0.015813425,0.017943369,0.005093916,0.016223314
2013/1/4,0.00532794,-0.006952859,-0.005725062,-0.00325921,0.001266841,-0.005743431,0.002632403
2013/1/7,0.005219968,0.008725731,0.004928322,0.011589362,0.009576778,0.00898229,0.007673935
2013/1/8,-0.010714529,-0.006567965,-0.007698571,-0.003546127,-0.009161823,-0.006910044,-0.010332841
2013/1/9,-0.004412479,-0.007441022,-0.008099557,-0.004462045,-0.004252524,-0.007274786,-0.005016949
2013/1/10,0.014562406,0.012362716,0.011857956,0.01630595,0.013677179,0.012295104,0.013139332
2013/1/11,0.012628629,0.029638479,0.021999552,0.018804113,0.019887911,0.025562888,0.017228465
2013/1/14,0.003103792,0.009597942,0.00066549,-0.005244948,-0.00079446,0.003391056,0.001873256
2013/1/15,-0.000703774,0.000543503,-0.003671872,0.005272602,0.00198234,-0.009873321,0.000142994
2013/1/16,-0.007936497,-0.012911027,-0.007927126,-0.008670827,-0.00774425,-0.017726422,-0.008104869
2013/1/17,-0.001352146,-0.002954614,-0.006133034,-0.003053927,-0.002313711,-0.000734859,-0.003703036
2013/1/18,0.013437911,0.019818112,0.011763454,0.009525843,0.012129589,0.010821012,0.013654236
2013/1/21,0.004007983,3.33E-05,-0.003366729,0.003234009,0.000253432,0.003336351,-0.002283481
2013/1/22,-0.006442621,-0.00704361,-0.007700364,-0.007017684,-0.005647542,-0.006650431,-0.007273204
2013/1/23,-0.011953114,-0.011713633,-0.012045476,-0.005170216,-0.007399376,-0.006684454,-0.010973154
2013/1/24,0.000576116,-5.09E-05,0.000214019,0.002309877,-0.002032107,0,-0.007508741
2013/1/25,0.022330063,0.027159307,0.019265364,0.014537012,0.013706988,0.02274994,0.019952631
2013/1/28,0.006857506,0.014100338,0.006459045,0.006088046,0.003689721,0.009546295,0.001439193
2013/1/29,-0.00788561,-0.00924504,-0.012807389,-0.010199139,-0.007088889,-0.007137723,-0.005969698
2013/1/30,0.003648043,0.006799109,0.00676845,0.008606769,0.00773356,0.007998095,0.008374367
2013/1/31,0.002544366,0.008549771,0.005862568,0.000328736,-0.00185277,0.014843166,0.001433826
2013/2/1,0.007536689,0.010655218,0.011927834,0.012092508,0.008669219,0.00940939,0.01319381
2013/2/4,0.01159122,0.014396426,0.001264578,0.01883113,0.010978701,0.012893933,0.011217613
2013/2/5,-0.006650825,-0.016616679,-0.003226153,-0.010159299,-0.005078136,-0.007305327,-0.007427733
2013/2/6,0.015376602,0.02083268,0.009455175,0.019072064,0.010301615,0.016532151,0.017771538
2013/2/7,-0.001442791,-0.005979097,-0.001862392,-0.010577071,-0.008334242,-0.003881176,-0.001808949
2013/2/8,0.002119174,-0.0079778,0.005057788,-0.003282323,-0.001556277,-0.007208318,0
2013/2/11,-0.011726624,-0.01321987,-0.005780388,-0.009738621,-0.007634864,-0.010596566,-0.017450176
2013/2/12,0.017895909,0.020673477,0.008645746,0.018542935,0.012196454,0.014379265,0.016349723
2013/2/13,-0.00940644,-0.005853829,-0.008456369,-0.003607994,-0.00229671,-0.005279118,-0.005871082
2013/2/14,-0.000525192,-0.000948145,-0.009349043,0.005240345,0.001264999,-0.001277612,-0.000429518
2013/2/15,-0.003206185,-0.010073063,-0.00614428,0.003259818,-0.003603977,-0.008138201,-0.002792932
2013/2/18,0.008229601,0.007363798,0.00744645,0.001934334,0.00324288,0.007312016,0.002154444
2013/2/19,-0.000768208,-0.000351957,-0.0007653,-0.000883281,0.000776978,-0.00128038,-0.004063195
2013/2/20,0.000619306,0.004248354,-0.002546235,0.000745112,0.003219547,0.001972347,-0.000669214
2013/2/21,-0.000512187,-0.009735345,-0.013503763,-0.014083936,-0.009899948,-0.006834606,-0.005756529
2013/2/22,-0.005445249,-0.011391794,-0.003190757,-0.004531367,-0.000704498,-0.008211625,-0.006159238
2013/2/25,0.011486838,0.011767187,0.000597925,0.013372951,0.011649583,0.01183088,0.006995289
2013/2/26,-0.019348312,-0.0288748,-0.015017943,-0.023043079,-0.022268082,-0.02079777,-0.022685293
2013/2/27,-0.003106183,-0.003180346,-0.005453424,-0.011988051,-0.006431812,-0.003025526,-0.002887628
2013/2/28,0.002095321,0.009172754,0.004808713,0.002471447,0.00236655,0.005530322,0.004388561
2013/3/1,0.003022654,-0.004421225,0.002478571,0.00068183,0.001429219,-0.006153838,-0.004147548
2013/3/4,0.010606835,0.00706237,0.002308599,0.009592478,0.008426069,0.005334548,0.014253886
2013/3/5,-0.001742144,-0.000287435,0.004329208,0.003115158,-0.001093474,-7.65E-05,-0.001350472
2013/3/6,-0.001199131,-0.000188883,-0.000849342,0.004244236,0.004956901,-0.002189108,-0.001264312
2013/3/7,0.006838973,0.001495239,-0.002479498,0.000914818,0.003519451,-0.000817432,0.001188811
2013/3/8,0.010657202,0.020746335,0.012783204,0.012087937,0.014559289,0.017260698,0.013523948
2013/3/11,0.013083568,0.003712915,0.005189012,0.003485042,0.007664455,0.002391759,0.0142656
2013/3/12,0.004668868,0.008271186,0.004597119,0.011052831,0.010625421,0.009103505,0.006492261
2013/3/13,-0.008269626,-0.008775088,-0.008464818,-0.009603077,-0.003424627,-0.007361602,-0.007885019
2013/3/14,0.002087216,-0.003124499,0.003501646,-0.005569646,-0.000515484,-0.003460872,0.000460572
2013/3/15,-0.00060403,0.003536149,0.010531112,0.003564129,0.007260686,0.005358216,0.005117577
2013/3/18,-0.011181489,-0.02048536,-0.010255603,-0.01004565,-0.013924734,-0.009573648,-0.012462565
2013/3/19,0.004784559,0.009017963,0.004158763,0.009148268,0.008809774,0.002890892,0.005727454
2013/3/20,-0.003073104,-0.009245221,-0.002981037,-0.006564054,-0.006169412,-0.003578097,-0.0074966
2013/3/21,0.009521294,0.01544891,0.009436817,0.012920876,0.011129852,0.01271441,0.010773392
2013/3/22,-0.010890501,-0.013715865,-0.005350978,-0.003987017,-0.005222426,-0.012653272,-0.009728501
2013/3/25,-0.000863987,0.008517059,0.00324866,0.003407626,0.000434114,0.007541658,0.001371122
2013/3/26,-0.009121841,-0.021813236,-0.013478343,-0.010213461,-0.008204444,-0.019383071,-0.008592397
2013/3/27,0.007151805,0.007292536,0.006031701,0.012117296,0.008241728,0.007287923,0.011744259
2013/3/28,-0.003370846,-0.009861155,-0.005507585,-0.004889729,-0.00561206,-0.009335635,-0.002740724
2013/3/29,-0.001335934,0.001759524,0.003161612,-0.001139738,-0.004271606,0.003475729,-0.000948483
2013/4/1,0.000976707,0.000248538,0.001201927,0.000912846,0.000368973,0.000132054,-0.000248066
2013/4/2,-0.011688318,-0.008390485,-0.010141395,-0.011235825,-0.009356123,-0.00780225,-0.011265371
2013/4/3,0.001953209,-0.000409325,-0.00571155,0.005867507,0.003960603,-0.000497801,0.004420026
2013/4/4,-0.005066301,-0.002724125,-0.002893341,-0.004457722,-0.005378155,-0.000965536,-0.00517201
2013/4/5,0.038196083,0.044535083,0.044145893,0.037510381,0.035296731,0.042982046,0.039548292
2013/4/8,0.023994972,0.029151542,0.032096055,0.023601391,0.016793042,0.031126977,0.020014698
2013/4/9,0.005356908,0.008207728,-0.000330007,0.01240797,0.012171458,0.004919877,0.005407653
2013/4/10,-0.003323952,0.000587602,0.000746064,0.002724825,0.002936704,-0.001153094,-0.002499785
2013/4/11,0.007236008,0.005153745,0.007256742,0.014180599,0.012174966,0.006306587,0.008360239
2013/4/12,-0.000451488,0.004266248,0.00429639,0.005698321,0.000399935,0.002850693,0.004339
2013/4/15,-0.012196264,-0.0136554,-0.015025441,-0.019103743,-0.015505554,-0.010406698,-0.016672464
2013/4/16,-0.016320093,-0.019463014,-0.019796539,-0.031799313,-0.032611438,-0.018023997,-0.024473516
2013/4/17,0.008367748,0.018029062,0.012455547,0.015570496,0.012722778,0.016913339,0.009525431
2013/4/18,0.004292572,-0.006716986,-0.003235706,-0.001326912,-0.003627751,-0.006880514,-1.05E-05
2013/4/19,0.001775026,0.003224606,0.004598213,-0.002246709,0.001263777,0.002074318,0.002450565
2013/4/22,0.016231622,0.01647708,0.011979346,0.014648287,0.013948007,0.01519426,0.015952279
2013/4/23,-0.006382887,-0.005932881,-0.001382619,-0.004032799,-0.006985395,-0.007576522,-0.005964031
2013/4/24,0.005213776,1.54E-05,0.000778026,0.005079352,0.004558713,-0.006691791,0.003775794
2013/4/25,-0.002578368,-0.000671639,0.000606036,0.003933266,-0.000860623,-0.004174988,-0.000649291
2013/4/26,-0.0007845,-0.001885183,0.009322543,0.002528766,0.00068519,0.00114343,0.003794869
2013/4/29,-0.015099353,-0.012292209,-0.011297633,-0.015548997,-0.015787987,-0.011896831,-0.011249158
2013/4/30,0.000224801,0.004388762,0.00017154,0.006327451,0.006102469,0.005673252,0.004706686
2013/5/1,-0.006079876,-0.00059304,-0.003166299,-0.004673891,-0.004149017,0.002308278,-0.001034127
2013/5/2,-0.001408393,-0.000507503,0.000595633,-0.007902444,-0.009264944,0.001117974,-0.002101524
2013/5/3,0.008380297,-0.000601442,0.006130454,0.008025893,0.005446744,2.86E-05,0.004927704
2013/5/6,0.011781992,0.016288631,0.014664435,0.015804036,0.016286577,0.011153021,0.014441973
2013/5/7,0.0024622,-0.001199806,-5.18E-05,-0.000638415,-0.003091436,-0.000976982,0.003877164
2013/5/8,-0.005717517,-0.005428521,-0.009536156,-0.012066401,-0.011912699,-0.008138121,-0.003831718
2013/5/9,0.001032609,0.007463361,0.005101767,0.000586694,0.002173504,0.00723325,0.003123972
2013/5/10,0.019084134,0.009283158,0.01261163,0.012553752,0.00771743,0.003716881,0.015003165
2013/5/13,0.011492066,0.006327181,0.004916256,-0.003888465,0.002226055,0.001546285,0.006116443
2013/5/14,-0.002511671,-0.001195478,-0.004930556,-0.003749386,-0.004226044,-1.51E-05,-0.000476766
2013/5/15,0.005340956,0.001477214,4.49E-05,-0.000404883,-0.000631692,-0.004040861,-0.00279262
2013/5/16,0.000469661,-0.003721531,0.001272424,0.005337694,-0.000632022,0.000358987,0.003069523
2013/5/17,-0.00120285,-0.000994556,0.001412028,-0.011756444,-0.008439442,-0.000273917,-0.003765611
2013/5/20,0.005541626,0.001656777,-0.000833136,-0.001523007,-0.000578026,-0.00026448,-0.003889498
2013/5/21,-0.005209258,-0.000758771,-3.21E-05,0.003615121,-0.000259284,-0.001606179,-0.002002373
2013/5/22,0.002701496,0.004768459,-0.003977131,0.001424145,0.003221867,0,0.000902859
2013/5/23,0.007165049,0.001178821,-0.001062717,-0.00858033,-0.008650109,-0.00427743,-0.003558144
2013/5/24,-0.007424197,-0.001154856,-0.003520132,-0.000988416,-0.005786996,0.003041305,-0.002162692
2013/5/27,-0.01317261,-0.012030409,-0.010720909,-0.013260124,-0.017613175,-0.004529212,-0.013104789
2013/5/28,0.00043544,0.000229457,-0.000967908,-0.00026895,-0.000410755,-0.000675804,-0.001777365
2013/5/29,0.013263399,0.006301226,0.007737978,0.009797025,0.007560815,-0.001352504,0.007306183
2013/5/30,-0.014934688,-0.007196477,-0.008295707,-0.008902629,-0.008889712,0.001173148,-0.009741964
2013/5/31,0.001823279,0.009185104,0.008522328,-0.001087651,0.005313374,0.009526531,0.006349904
2013/6/3,-0.006172107,-0.009617205,-0.007566959,-0.019526292,-0.010996207,-0.009389478,-0.011213028
2013/6/4,-0.007345028,-0.001707845,0.000104761,0.006376366,0.006394164,0.002446278,-0.000412381
2013/6/5,0.00513346,0.005262583,0.003854362,-0.003608139,-0.006045133,0.004325689,-0.001031333
2013/6/6,-0.012947601,-0.011332331,-0.006466682,-0.021465891,-0.02646566,-0.005932594,-0.012564557
2013/6/7,-0.016422103,-0.005202353,-0.003766239,-0.009792128,-0.011573385,-0.00333142,-0.009964096
2013/6/10,0.009360157,0.006548579,0.004518118,-0.011237398,-0.00561093,0.000916827,0.015323656
2013/6/11,0.006219589,0.010129003,0.009362667,0.013638174,0.010384834,0.009890636,0.008196316
2013/6/12,-0.027789882,-0.023504229,-0.023501416,-0.027793426,-0.027224573,-0.01787184,-0.026741254
2013/6/13,-0.001800129,7.82E-05,0.000598656,0.00560156,2.20E-05,0.002299218,-0.004102325
2013/6/14,-0.004534583,-0.002578745,-0.002592734,0.013395237,0.011789537,-0.006622536,0.00034066
2013/6/17,-0.013110834,-0.014493874,-0.012504113,-0.018921829,-0.019347815,-0.01231886,-0.013800557
2013/6/18,0.004647641,0.00583513,0.004238772,-0.002636662,0.001551762,0.003864074,0.002319728
2013/6/19,0.008840283,0.010669904,0.003683268,0.008618069,0.002622831,0.011206334,0.006200172
2013/6/20,0.011233582,0.003800616,0.001319166,-0.005058527,-0.010783988,0.002120083,0.004963884
2013/6/21,0.005704556,0.001550366,0.007998649,-0.00630915,-0.002521825,0.008366218,-0.003246753
2013/6/24,0.013197291,0.003212486,0.004757038,0.012831089,0.016891537,0.002183826,0.002723309
2013/6/25,-0.009062912,-0.00706351,-0.005421282,-0.009789307,-0.006545378,-0.004862488,-0.01089575
2013/6/26,0.006315992,0.002670563,0.004454883,0.003713859,0.006544243,-0.000172168,0.005093295
2013/6/27,-0.003841238,-0.009213173,-0.009782504,0.001092925,-0.001298174,-0.007813715,0.000257146
2013/6/28,0.007221039,0.008819321,0.002643322,0.009851906,0.006653346,0.004405126,0.006383628
2013/7/1,0.009179892,0.007620358,0.005918585,0.000937779,-0.007616046,0.009021133,0.006013229
2013/7/2,0.002787291,0.006974891,0.003554075,0.014444298,0.015627941,0.002758237,0.003914255
2013/7/3,0.010797074,0.003870298,0.006449806,0.001834306,6.19E-05,0.004837352,0.006038306
2013/7/4,-0.00771347,-0.005247655,0.000222764,-0.005569744,-0.013645164,-0.00339815,-0.003278617
2013/7/5,0.002641162,-0.005205983,-0.012597967,0.008459383,0.008229453,-0.007586692,0.000683117
2013/7/8,0.011634414,0.005295154,0.000597209,-0.001621498,0.002626529,0.002204669,0.00674227
2013/7/9,-0.005286765,-0.002060816,-0.000338238,0.006112884,0.003256628,-0.003332997,-0.003891031
2013/7/10,0.003004482,-0.003844915,-0.003117551,0.007003699,0.006147997,-0.006879438,0.005686519
2013/7/11,-0.025723379,0.004618559,-0.00429163,-0.01175149,-0.014885093,0.005493554,-0.01499495
2013/7/12,0.004961877,-0.001201881,0.004463898,-0.007765714,-0.005584167,0.000277473,0.009070471
2013/7/15,0.001585198,-0.001341299,-0.003406285,-0.004543953,-0.008740377,0.002043237,-0.00031429
2013/7/16,0.007550632,0.007348596,0.007289738,0.007163929,0.008856344,0.005846062,0.003657504
2013/7/17,-0.007864197,-0.000977732,-0.005341527,0.003081388,0.008619994,0.000607435,-0.002704372
2013/7/18,0.005042356,0.002558732,0.009887551,0.007871874,0.004089267,0.004078545,0.002230112
2013/7/19,0.008649398,0.008262827,0.009414743,0.00848351,0.003152836,0.005101086,0.011585523
2013/7/22,-0.001323123,0.002314419,0.002758186,0.003387576,0.002633503,0.004135282,0.001084301
2013/7/23,-0.010608762,-0.008274614,-0.00538394,-0.006137177,-0.006128813,-0.006926226,-0.009047093
2013/7/24,0.001741825,0.004274859,0.002267507,0.004988028,0.005165998,0.002913337,0.006350198
2013/7/25,0.009598289,0.007000753,0.005335393,0.004473286,-0.007920138,0.006257867,0.006827392
2013/7/26,-0.011717049,-0.005291435,-0.006965575,0.000738041,0.000250791,-0.00310997,-0.008794852
2013/7/29,-0.013246064,-0.012505843,-0.012738599,-0.010987612,-0.01169952,-0.011354462,-0.01139166
2013/7/30,0.000847285,-0.000776132,-0.002315238,-0.006458569,-0.005615644,-0.002236331,0.001499324
2013/7/31,-0.000275389,-0.000123103,-0.006855496,-0.003332964,-0.013654548,0.00112636,-0.004135315
2013/8/1,-0.001867032,0.000822956,-0.00622662,-0.0059607,-0.01518888,0.002062363,-0.000231311
2013/8/2,0.0162215,0.009383708,0.012504225,0.008474628,0.0148486,0.004898258,0.010020957
2013/8/5,-0.004878294,0.000144646,0.006307966,-0.021632264,-0.008565009,0.002850725,-0.008672205
2013/8/6,-0.007105635,-0.008533823,-0.002710958,0.001457555,-0.00608471,-0.005176092,-0.004158788
2013/8/7,-0.009406334,-0.005804682,-0.009918859,-0.000948709,-0.001322616,-0.006978328,-0.010756626
2013/8/8,-0.007584156,-0.005158978,0.002176397,-0.000533299,-0.005972298,-0.003613589,-0.012312755
2013/8/9,0.00176036,0.004719963,0.004256467,0.006520114,0.013783558,0.003317456,0.010901263
2013/8/12,-0.007194532,-0.009905488,-0.008583359,-0.002107499,0.000830797,-0.009013827,-0.003139088
2013/8/13,0.012036129,0.008318922,0.008234933,0.004871905,0.004578868,0.006939912,0.00932891
2013/8/14,0.009804558,0.007685311,0.009405726,0.009954431,0.00792419,0.002926504,0.00668524
2013/8/15,-0.003056483,-0.00318735,0.00112107,0.005336725,0.001881456,-0.004229636,-0.001802503
2013/8/16,-0.008155059,-0.001579551,3.30E-05,-0.005359169,-0.009546121,0.00090681,-0.005237835
2013/8/19,0.006305703,0.004591766,0.005012693,0.012231713,0.013748504,0.004403013,0.003131699
2013/8/20,-0.000901,-0.000576124,0.000675054,-0.008413313,-0.010056365,0.002182808,-0.002169448
2013/8/21,-0.002756782,0.003889293,-0.001827409,-0.015264807,-0.008298375,0.005228741,-0.007593637
2013/8/22,0.005138218,-0.000964787,0.002099784,-0.009197618,-0.005533935,-0.001823653,-0.003462468
2013/8/23,0.010929353,0.012040152,0.00957961,0.010195633,0.016865317,0.010574969,0.008075046
2013/8/26,-0.001759686,0.000545289,-0.002782414,-0.006491908,-0.000749131,0.001138952,-0.000585088
2013/8/27,-0.004528636,-0.004957494,-0.004129941,0.000545707,-0.006307055,-0.005617241,-0.004129944
2013/8/28,-0.013902226,-0.013029764,-0.01635328,-0.023837731,-0.021211732,-0.0086345,-0.013146601
2013/8/29,0.008628153,0.00423102,0.00733656,0.01560157,0.008688405,0.002556139,0.008480418
2013/8/30,0.005771151,-0.001488826,0.004416016,-0.001283428,0.00331733,-0.00349389,0.001417675
2013/9/2,0.000946181,-0.001321935,0.00185711,0.001599816,0.002380584,0,0.001254727
2013/9/3,0.012044498,0.010589596,0.013898947,0.018224162,0.019065331,0.00909693,0.010432499
2013/9/4,-0.000160681,-0.001484929,0.000794606,-0.001928678,0.005859724,-0.001715663,0.001356831
2013/9/5,0.001747755,0.003973459,0.005499716,0.014248196,0.014880115,0.002323462,0.005674151
2013/9/6,0.003890583,-0.002278965,0.001990101,0.002921326,-0.001978986,-0.005765098,0.003578905
2013/9/9,-0.00138839,0.002855185,0.001422347,0.010347024,0.006978539,0.005182141,0.006807238
2013/9/10,-0.002580544,0.003530327,0.001311576,0.002118393,0.001221722,0.004009823,0.001291825
2013/9/11,0.005675969,0.00650628,0.008172101,0.009831674,0.013416412,0.003123948,0.007407926
2013/9/12,-0.004537089,-0.000977067,0.001039395,0.007407224,-0.001115071,0.000652681,-5.16E-05
2013/9/13,-0.002524281,-0.00367171,-0.003684717,-0.004795278,-0.010119192,-0.003261265,-0.003924788
2013/9/16,-0.005653899,-0.001185589,0.002694392,0.002063257,0.000907671,0.000373946,-0.004375819
2013/9/17,0.000555481,-0.001066087,-0.001723807,-0.001072719,0.000228546,-0.00130828,-0.00033325
2013/9/18,0.000585424,0.002088954,0.000634783,0.006418218,0.003982773,0.001403518,0.002646198
2013/9/19,-0.009260744,0.002945612,0.00503747,0.009958253,0.006015786,0.005419557,-0.002244348
2013/9/20,0.01201507,0.012952798,0.006066377,0.011900185,0.00649454,0.014405242,0.007925123
2013/9/23,-0.001136925,-0.001152323,-0.002277691,-0.004056041,-0.005679062,-0.001282639,-0.004081262
2013/9/24,-0.005409128,-0.008150058,-0.004037419,-0.005470299,-0.003318688,-0.005137189,-0.004046053
2013/9/25,5.07E-05,-0.001845918,-0.002904534,-0.013823588,-0.004149035,-0.003503891,-0.00218749
2013/9/26,-0.00313945,0.000368352,0.001830163,-0.002899298,-0.004958704,0.000740279,-0.004572544
2013/9/27,0.004774735,0.002480036,0.002673778,0.00868615,0.00427383,0.004484512,0.005852075
2013/9/30,-0.010899308,-0.010330422,-0.002975628,-0.012544499,-0.017206301,-0.005471515,-0.011229319
2013/10/1,0.005857268,0.008021861,0.006987107,0.009537202,0.007844655,0.005918108,0.004713539
2013/10/2,-0.004817063,-0.004854524,-0.004357791,-0.009263307,0.003075894,-0.006256901,-0.005961388
2013/10/3,-0.006392582,-0.001344081,-0.003613738,0.00019787,-0.006981123,-0.001296287,-0.005405873
2013/10/4,-0.000421377,0.001754216,-0.005449831,-0.004105265,0.000985589,0.002874068,-0.000636921
2013/10/7,0.000318716,-0.003562748,-0.007108925,0.004184231,0.004900973,-0.006656199,0.003356724
2013/10/8,-0.000938442,-0.005454148,-0.002512653,-0.008679798,-0.007272094,-0.003722606,-0.007887291
2013/10/9,-0.003062788,0.003625661,0.003694926,0.004614842,0.003805253,0.003362924,-0.001814077
2013/10/10,0.005964799,-4.56E-05,-0.004564846,0.003910895,0.006016114,-0.003631012,0.002555019
2013/10/11,0.007242606,0.00805255,0.008805011,0.004452139,0.007995606,0.007073472,0.005576903
2013/10/14,0.001313897,0.00344831,0.000733228,0.006919441,0.000215515,0.002387355,0.005577776
2013/10/15,0.003417611,0.003533887,0.003669555,0.008632719,0.010286093,0.001857734,0.004597718
2013/10/16,-0.001074536,-0.003940135,-0.000412511,0.003600584,0.001854988,-0.003594031,-0.00276072
2013/10/17,0.00401854,0.004023299,0.001492307,0.006776553,0.004303396,0.002925449,0.007715648
2013/10/18,-0.009601819,0.001128903,0.003360586,-0.005543133,-0.00158307,0.002944708,-0.006423962
2013/10/21,-0.000642882,0.000545127,0.000745684,0.003209292,0.003863034,0.000460878,-0.000178785
2013/10/22,0.0027265,0.002156997,0.000404116,-0.001767937,0.00186057,0.002368046,0.001566743
2013/10/23,-0.000621189,0.006993237,0.005428545,0.006120309,0.00434748,0.007749032,0.000923834
2013/10/24,-0.0072657,-0.007181324,-0.011376031,-0.018668187,-0.013397773,-0.004195923,-0.0159429
2013/10/25,-0.000359228,0.001318549,0.001759021,-0.009078521,-0.002447127,-0.000349006,-0.003815839
2013/10/28,0.001899656,0.002179784,0.000443793,-0.003583391,-0.000480448,0.001531239,-0.000449381
2013/10/29,0.000512483,-0.000757219,-0.001615827,0.001062793,-0.005116896,-0.002735652,0.00032112
2013/10/30,0.005879912,0.002466421,5.08E-05,0.000555523,-0.001212012,0.001467927,0.003295944
2013/10/31,0.003187608,0.001830399,0.001681792,0.002492387,0.00252586,0.002205927,0.002474402
2013/11/1,-0.001888241,-0.012382818,-0.000665321,-0.000320012,-0.002688892,-0.00963982,0.002702468
2013/11/4,0.003773375,-0.002546539,-0.003715203,0.004124384,0.004158093,-0.001810834,0.005262881
2013/11/5,-0.000658635,0.000946078,0.002259049,0.002501281,0.004282253,0.00212663,-0.001171628
2013/11/6,-0.001733785,-0.004883765,0.002990546,0.006836821,-0.003038045,-0.005812853,-0.004554629
2013/11/7,0.001970433,0.005299763,0.004310945,0.003085409,0.004687567,0.003897893,0.004617986
2013/11/8,-0.00485559,-0.012898299,-0.004443729,-0.011020103,-0.012094263,-0.009984303,-0.007692919
2013/11/11,0.010471514,0.005864903,0.004963703,0.000979624,0.001238942,0.003641862,0.007209435
2013/11/12,-0.000614895,0.003980219,-0.001713621,0.001027573,-0.001377196,0.003070292,0.000866973
2013/11/13,0.004831619,0.007078982,-0.001123288,-0.000244458,-0.001767015,0.007160774,0.00270427
2013/11/14,-0.00400529,-0.000298855,0.006115757,0.004987214,0.002730715,0.000165746,0.000242341
2013/11/15,0.01030051,0.007143405,0.010467899,0.008149043,0.00442406,0.005248619,0.008183858
2013/11/18,0.001137251,0.003820836,0.004878377,0.010230673,0.007255087,0.003893038,0.004105704
2013/11/19,-0.00489265,-0.003340645,-0.004867056,-0.007953568,-0.004521715,-0.001870542,-0.004349037
2013/11/20,0.003184373,0.007615817,0.004437212,0.009774937,0.010409865,0.007496115,0.001055416
2013/11/21,0.00025954,-0.009471824,-0.002023152,-0.012684521,-0.011507399,-0.008411233,4.18E-05
2013/11/22,0.011097019,0.014087199,0.016329839,0.005916564,-1.14E-06,0.014133964,0.005219207
2013/11/25,-0.000286215,0.005751535,0.002885259,-0.003997227,-0.006823844,0.007600986,-0.002741433
2013/11/26,0.000592329,-0.00092517,-0.003345375,0.005158204,0.003584648,-0.003671496,0.0022283
2013/11/27,-0.001144519,0.001487561,0.001464722,-0.005611333,-0.008975221,0.003145776,-0.002597403
